file,step_index,entry_index,status,select_context,select_type,select_option_count,yourIndex,turn,turnActionCount,firstPlayer,energyAttached,supporterPlayed,stadiumPlayed,retreated,result,p0_deckCount,p0_discardCount,p0_prizeCount,p0_handCount,p0_benchCount,p0_activeExists,p0_activeHp,p0_activeMaxHp,p0_activeEnergyCount,p0_activeToolCount,p0_activeAppearThisTurn,p0_poisoned,p0_burned,p0_asleep,p0_paralyzed,p0_confused,p1_deckCount,p1_discardCount,p1_prizeCount,p1_handCount,p1_benchCount,p1_activeExists,p1_activeHp,p1_activeMaxHp,p1_activeEnergyCount,p1_activeToolCount,p1_activeAppearThisTurn,p1_poisoned,p1_burned,p1_asleep,p1_paralyzed,p1_confused,label
81898088.json,32,0,ACTIVE,0,0,12,0,4,2,1,0,0,0,0,-1,40,4,6,7,1,1,280,330,0,0,1,0,0,0,0,0,39,4,5,6,2,1,330,330,1,0,0,0,0,0,0,0,1
81898088.json,33,0,ACTIVE,0,0,5,0,4,3,1,1,0,0,0,-1,40,4,6,6,1,1,280,330,1,0,1,0,0,0,0,0,39,4,5,6,2,1,330,330,1,0,0,0,0,0,0,0,1
81898088.json,34,0,ACTIVE,7,1,2,0,4,4,1,1,0,0,0,-1,40,4,6,5,1,1,280,330,1,0,1,0,0,0,0,0,39,4,5,6,2,1,330,330,1,0,0,0,0,0,0,0,1
81898088.json,35,0,ACTIVE,0,0,5,0,4,5,1,1,0,0,0,-1,40,4,6,6,1,1,280,330,1,0,1,0,0,0,0,0,39,4,5,6,2,1,330,330,1,0,0,0,0,0,0,0,1
81898088.json,36,0,ACTIVE,0,0,4,0,4,6,1,1,0,0,0,-1,40,4,6,5,2,1,280,330,1,0,1,0,0,0,0,0,39,4,5,6,2,1,330,330,1,0,0,0,0,0,0,0,1
81898088.json,37,0,ACTIVE,7,1,1,0,4,7,1,1,0,0,0,-1,40,4,6,4,2,1,280,330,1,0,1,0,0,0,0,0,39,4,5,6,2,1,330,330,1,0,0,0,0,0,0,0,1
81898088.json,38,0,ACTIVE,0,0,3,0,4,8,1,1,0,0,0,-1,40,4,6,5,2,1,280,330,1,0,1,0,0,0,0,0,39,4,5,6,2,1,330,330,1,0,0,0,0,0,0,0,1
81898088.json,39,0,ACTIVE,0,0,2,0,4,9,1,1,1,0,0,-1,41,5,6,3,2,1,280,330,1,0,1,0,0,0,0,0,40,4,5,5,2,1,330,330,1,0,0,0,0,0,0,0,1
81898088.json,40,0,ACTIVE,15,1,2,0,4,10,1,1,1,0,0,-1,41,5,6,3,2,1,280,330,1,0,1,0,0,0,0,0,40,4,5,5,2,1,210,330,1,0,0,0,0,0,0,0,1
81898088.json,41,1,ACTIVE,0,0,9,1,5,1,1,0,0,0,0,-1,41,5,6,3,2,1,280,330,1,0,0,0,0,0,0,0,39,4,5,6,2,1,210,330,1,0,0,0,0,0,0,0,0
81898088.json,42,1,ACTIVE,7,1,2,1,5,2,1,0,0,0,0,-1,41,5,6,3,2,1,280,330,1,0,0,0,0,0,0,0,39,4,5,5,2,1,210,330,1,0,0,0,0,0,0,0,0
81898088.json,43,1,ACTIVE,0,0,9,1,5,3,1,0,0,0,0,-1,41,5,6,3,2,1,280,330,1,0,0,0,0,0,0,0,38,5,5,6,2,1,210,330,1,0,0,0,0,0,0,0,0
81898088.json,44,1,ACTIVE,0,0,8,1,5,4,1,0,0,0,0,-1,41,5,6,3,2,1,280,330,1,0,0,0,0,0,0,0,38,5,5,5,2,1,210,330,1,0,0,0,0,0,0,0,0
81898088.json,45,1,ACTIVE,0,0,7,1,5,5,1,1,0,0,0,-1,41,5,6,3,2,1,280,330,1,0,0,0,0,0,0,0,38,5,5,4,2,1,210,330,4,0,0,0,0,0,0,0,0
81898088.json,46,1,ACTIVE,0,0,4,1,5,6,1,1,1,0,0,-1,41,5,6,3,2,1,280,330,1,0,0,0,0,0,0,0,35,6,5,6,2,1,210,330,4,0,0,0,0,0,0,0,0
81898088.json,47,0,ACTIVE,0,0,6,0,6,1,1,0,0,0,0,-1,40,5,6,4,2,1,70,330,1,0,0,0,0,0,0,0,35,7,5,6,2,1,210,330,1,0,0,0,0,0,0,0,1
81898088.json,48,0,ACTIVE,17,1,1,0,6,2,1,0,1,0,0,-1,40,5,6,3,2,1,70,330,1,0,0,0,0,0,0,0,35,7,5,6,2,1,210,330,1,0,0,0,0,0,0,0,1
81898088.json,49,0,ACTIVE,0,0,5,0,6,3,1,0,1,0,0,-1,40,6,6,4,2,1,330,330,0,0,0,0,0,0,0,0,35,7,5,6,2,1,210,330,1,0,0,0,0,0,0,0,1
81898088.json,50,0,ACTIVE,0,0,3,0,6,4,1,1,1,0,0,-1,40,6,6,3,2,1,330,330,1,0,0,0,0,0,0,0,35,7,5,6,2,1,210,330,1,0,0,0,0,0,0,0,1
81898088.json,51,0,ACTIVE,0,0,2,0,6,5,1,1,1,0,0,-1,40,7,6,2,2,1,330,330,1,0,0,0,0,0,0,0,35,7,5,6,2,1,210,330,1,0,0,0,0,0,0,0,1
81898088.json,52,0,ACTIVE,15,1,2,0,6,6,1,1,1,0,0,-1,40,7,6,2,2,1,330,330,1,0,0,0,0,0,0,0,35,7,5,6,2,1,90,330,1,0,0,0,0,0,0,0,1
81898088.json,53,1,ACTIVE,0,0,19,1,7,1,1,0,0,0,0,-1,40,7,6,2,2,1,330,330,1,0,0,0,0,0,0,0,34,7,5,7,2,1,90,330,1,0,0,0,0,0,0,0,0
81898088.json,54,1,ACTIVE,0,0,6,1,7,2,1,1,0,0,0,-1,40,7,6,2,2,1,330,330,1,0,0,0,0,0,0,0,34,7,5,6,2,1,90,330,4,0,0,0,0,0,0,0,0
81898088.json,55,1,ACTIVE,3,1,2,1,7,3,1,1,1,0,0,-1,40,7,6,2,2,1,330,330,1,0,0,0,0,0,0,0,34,7,5,5,2,1,90,330,4,0,0,0,0,0,0,0,0
81898088.json,56,1,ACTIVE,0,0,4,1,7,4,1,1,1,0,0,-1,40,7,6,2,2,1,70,70,0,0,0,0,0,0,0,0,34,8,5,5,2,1,90,330,4,0,0,0,0,0,0,0,0
81898088.json,57,1,ACTIVE,15,1,2,1,7,5,1,1,1,0,0,-1,40,7,6,2,2,1,0,70,0,0,0,0,0,0,0,0,34,8,5,5,2,1,90,330,4,0,0,0,0,0,0,0,0
81898088.json,58,1,ACTIVE,7,1,5,1,7,6,1,1,1,0,0,-1,40,8,6,2,2,0,0,0,0,0,0,0,0,0,0,0,34,8,5,5,2,1,90,330,4,0,0,0,0,0,0,0,0
81898088.json,59,0,ACTIVE,4,1,2,0,7,7,1,1,1,0,0,-1,40,8,6,2,2,0,0,0,0,0,0,0,0,0,0,0,34,8,4,6,2,1,90,330,4,0,0,0,0,0,0,0,1
81898088.json,60,0,ACTIVE,0,0,6,0,8,1,1,0,0,0,0,-1,39,8,6,3,1,1,330,330,1,0,0,0,0,0,0,0,34,9,4,6,2,1,90,330,1,0,0,0,0,0,0,0,1
81898088.json,61,0,ACTIVE,0,0,6,0,8,2,1,0,1,0,0,-1,33,9,6,8,1,1,330,330,1,0,0,0,0,0,0,0,34,9,4,6,2,1,90,330,1,0,0,0,0,0,0,0,1
81898088.json,62,0,ACTIVE,7,1,2,0,8,3,1,0,1,0,0,-1,33,9,6,7,1,1,330,330,1,0,0,0,0,0,0,0,34,9,4,6,2,1,90,330,1,0,0,0,0,0,0,0,1
81898088.json,63,0,ACTIVE,0,0,6,0,8,4,1,0,1,0,0,-1,32,10,6,8,1,1,330,330,1,0,0,0,0,0,0,0,34,9,4,6,2,1,90,330,1,0,0,0,0,0,0,0,1
81898088.json,64,0,ACTIVE,0,0,5,0,8,5,1,0,1,0,0,-1,32,10,6,7,1,1,330,330,1,0,0,0,0,0,0,0,34,9,4,6,2,1,90,330,1,0,0,0,0,0,0,0,1
81898088.json,65,0,ACTIVE,7,1,1,0,8,6,1,0,1,0,0,-1,32,10,6,6,1,1,330,330,1,0,0,0,0,0,0,0,34,9,4,6,2,1,90,330,1,0,0,0,0,0,0,0,1
81898088.json,66,0,ACTIVE,0,0,4,0,8,7,1,0,1,0,0,-1,31,11,6,7,1,1,330,330,1,0,0,0,0,0,0,0,34,9,4,6,2,1,90,330,1,0,0,0,0,0,0,0,1
81898088.json,67,0,ACTIVE,0,0,3,0,8,8,1,0,1,0,0,-1,31,12,6,6,1,1,330,330,1,0,0,0,0,0,0,0,34,9,4,6,2,1,90,330,1,0,0,0,0,0,0,0,1
81898088.json,68,0,ACTIVE,15,1,2,0,8,9,1,0,1,0,0,-1,31,12,6,6,1,1,330,330,1,0,0,0,0,0,0,0,34,9,4,6,2,1,0,330,1,0,0,0,0,0,0,0,1
81898088.json,69,0,ACTIVE,7,1,6,0,8,10,1,0,1,0,0,-1,31,12,6,6,1,1,330,330,1,0,0,0,0,0,0,0,34,12,4,6,2,0,0,0,0,0,0,0,0,0,0,0,1
81898088.json,70,1,ACTIVE,4,1,2,1,8,11,1,0,1,0,0,-1,31,12,3,9,1,1,330,330,1,0,0,0,0,0,0,0,34,12,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0
81898088.json,71,1,ACTIVE,0,0,13,1,9,1,1,0,0,0,0,-1,31,12,3,9,1,1,330,330,1,0,0,0,0,0,0,0,33,12,4,7,1,1,280,330,1,0,0,0,0,0,0,0,0
81898088.json,72,1,ACTIVE,0,0,7,1,9,2,1,1,0,0,0,-1,31,12,3,9,1,1,330,330,1,0,0,0,0,0,0,0,33,12,4,6,1,1,280,330,4,0,0,0,0,0,0,0,0
81898088.json,73,1,ACTIVE,0,0,6,1,9,3,1,1,0,0,0,-1,31,12,3,9,1,1,330,330,1,0,0,0,0,0,0,0,33,13,4,5,1,1,280,330,4,0,0,0,0,0,0,0,0
81898088.json,74,1,ACTIVE,0,0,4,1,9,4,1,1,1,0,0,-1,35,12,3,5,1,1,330,330,1,0,0,0,0,0,0,0,34,14,4,3,1,1,280,330,4,0,0,0,0,0,0,0,0
81898088.json,75,0,ACTIVE,0,0,8,0,10,1,1,0,0,0,0,-1,34,12,3,6,1,1,120,330,1,0,0,0,0,0,0,0,34,15,4,3,1,1,280,330,1,0,0,0,0,0,0,0,1
81898088.json,76,0,ACTIVE,7,1,3,0,10,2,1,0,0,0,0,-1,27,12,3,5,1,1,120,330,1,0,0,0,0,0,0,0,34,15,4,3,1,1,280,330,1,0,0,0,0,0,0,0,1
81898088.json,77,0,ACTIVE,0,0,8,0,10,3,1,0,0,0,0,-1,33,13,3,6,1,1,120,330,1,0,0,0,0,0,0,0,34,15,4,3,1,1,280,330,1,0,0,0,0,0,0,0,1
81898088.json,78,0,ACTIVE,17,1,2,0,10,4,1,0,1,0,0,-1,33,13,3,5,1,1,120,330,1,0,0,0,0,0,0,0,34,15,4,3,1,1,280,330,1,0,0,0,0,0,0,0,1
81898088.json,79,0,ACTIVE,0,0,8,0,10,5,1,0,1,0,0,-1,33,14,3,6,1,1,330,330,0,0,0,0,0,0,0,0,34,15,4,3,1,1,280,330,1,0,0,0,0,0,0,0,1
81898088.json,80,0,ACTIVE,0,0,3,0,10,6,1,1,1,0,0,-1,33,14,3,5,1,1,330,330,1,0,0,0,0,0,0,0,34,15,4,3,1,1,280,330,1,0,0,0,0,0,0,0,1
81898088.json,81,0,ACTIVE,30,4,1,0,10,7,1,1,1,0,0,-1,33,14,3,4,1,1,330,330,1,0,0,0,0,0,0,0,34,15,4,3,1,1,280,330,1,0,0,0,0,0,0,0,1
81898088.json,82,0,ACTIVE,0,0,2,0,10,8,1,1,1,0,0,-1,33,15,3,4,1,1,330,330,1,0,0,0,0,0,0,0,34,16,4,3,1,1,280,330,0,0,0,0,0,0,0,0,1
81898088.json,83,0,ACTIVE,15,1,1,0,10,9,1,1,1,0,0,-1,33,15,3,4,1,1,330,330,1,0,0,0,0,0,0,0,34,16,4,3,1,1,160,330,0,0,0,0,0,0,0,0,1
81898088.json,84,0,ACTIVE,7,1,3,0,10,10,1,1,1,0,0,-1,33,15,3,4,1,1,330,330,1,0,0,0,0,0,0,0,34,17,4,3,0,1,160,330,0,0,0,0,0,0,0,0,1
81898088.json,85,1,ACTIVE,0,0,5,1,11,1,1,0,0,0,0,-1,33,15,2,5,1,1,330,330,1,0,0,0,0,0,0,0,33,17,4,4,0,1,160,330,0,0,0,0,0,0,0,0,0
81898088.json,86,1,ACTIVE,0,0,6,1,11,2,1,0,0,0,0,-1,33,15,2,5,1,1,330,330,1,0,0,0,0,0,0,0,33,17,4,3,1,1,160,330,0,0,0,0,0,0,0,0,0
81898088.json,87,1,ACTIVE,19,1,1,1,11,3,1,0,1,0,0,-1,33,15,2,5,1,1,330,330,1,0,0,0,0,0,0,0,33,17,4,2,1,1,160,330,0,0,0,0,0,0,0,0,0
81898088.json,88,1,ACTIVE,18,1,1,1,11,4,1,0,1,0,0,-1,33,15,2,5,1,1,330,330,1,0,0,0,0,0,0,0,33,17,4,2,1,1,160,330,0,0,0,0,0,0,0,0,0
81898088.json,89,1,ACTIVE,0,0,5,1,11,5,1,0,1,0,0,-1,33,15,2,5,1,1,330,330,1,0,0,0,0,0,0,0,32,18,4,2,1,1,160,330,0,0,0,0,0,0,0,0,0
81898088.json,90,1,ACTIVE,0,0,2,1,11,6,1,1,1,0,0,-1,33,15,2,5,1,1,330,330,1,0,0,0,0,0,0,0,32,18,4,1,1,1,160,330,1,0,0,0,0,0,0,0,0
81898088.json,91,1,ACTIVE,15,1,1,1,11,7,1,1,1,0,0,-1,33,15,2,5,1,1,210,330,1,0,0,0,0,0,0,0,32,18,4,1,1,1,160,330,1,0,0,0,0,0,0,0,0
81898088.json,92,0,ACTIVE,0,0,8,0,12,1,1,0,0,0,0,-1,32,15,2,6,1,1,210,330,1,0,0,0,0,0,0,0,32,18,4,1,1,1,160,330,1,0,0,0,0,0,0,0,1
81898088.json,93,0,ACTIVE,0,0,6,0,12,2,1,1,0,0,0,-1,32,15,2,5,1,1,210,330,4,0,0,0,0,0,0,0,32,18,4,1,1,1,160,330,1,0,0,0,0,0,0,0,1
81898088.json,94,0,ACTIVE,7,1,2,0,12,3,1,1,0,0,0,-1,32,15,2,5,1,1,210,330,4,0,0,0,0,0,0,0,32,21,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1
81902013.json,1,0,ACTIVE,41,9,2,0,0,1,-1,0,0,0,0,-1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81902013.json,2,0,ACTIVE,42,9,2,0,0,2,0,0,0,0,0,-1,53,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
81902013.json,3,1,ACTIVE,1,1,1,1,0,3,0,0,0,0,0,-1,53,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1
81902013.json,4,0,ACTIVE,42,9,2,0,0,4,0,0,0,0,0,-1,53,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,47,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
81902013.json,5,0,ACTIVE,1,1,2,0,0,5,0,0,0,0,0,-1,53,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,47,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
81902013.json,6,1,ACTIVE,38,8,4,1,0,6,0,0,0,0,0,-1,47,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,47,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
81902013.json,7,0,ACTIVE,2,1,1,0,0,7,0,0,0,0,0,-1,47,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,44,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0
81902013.json,8,1,ACTIVE,2,1,1,1,0,8,0,0,0,0,0,-1,47,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,44,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,1
81902013.json,9,0,ACTIVE,0,0,5,0,1,1,0,0,0,0,0,-1,46,0,6,6,1,1,160,160,0,0,1,0,0,0,0,0,44,0,6,8,1,1,70,70,0,0,1,0,0,0,0,0,0
81902013.json,10,0,ACTIVE,7,1,3,0,1,2,0,0,0,0,0,-1,46,0,6,5,1,1,160,160,0,0,1,0,0,0,0,0,44,0,6,8,1,1,70,70,0,0,1,0,0,0,0,0,0
81902013.json,11,0,ACTIVE,0,0,4,0,1,3,0,0,0,0,0,-1,45,1,6,6,1,1,160,160,0,0,1,0,0,0,0,0,44,0,6,8,1,1,70,70,0,0,1,0,0,0,0,0,0
81902013.json,12,1,ACTIVE,0,0,13,1,2,1,0,0,0,0,0,-1,45,1,6,6,1,1,160,160,0,0,0,0,0,0,0,0,43,0,6,9,1,1,70,70,0,0,0,0,0,0,0,0,1
81902013.json,13,1,ACTIVE,5,1,6,1,2,2,0,0,0,0,0,-1,45,1,6,6,1,1,160,160,0,0,0,0,0,0,0,0,43,0,6,8,1,1,70,70,0,0,0,0,0,0,0,0,1
81902013.json,14,1,ACTIVE,0,0,18,1,2,3,0,0,0,0,0,-1,45,1,6,6,1,1,160,160,0,0,0,0,0,0,0,0,41,1,6,8,3,1,70,70,0,0,0,0,0,0,0,0,1
81902013.json,15,1,ACTIVE,7,1,5,1,2,4,0,0,1,0,0,-1,45,1,6,6,1,1,160,160,0,0,0,0,0,0,0,0,41,1,6,7,3,1,70,70,0,0,0,0,0,0,0,0,1
81902013.json,16,1,ACTIVE,7,1,9,1,2,5,0,0,1,0,0,-1,45,1,6,6,1,1,160,160,0,0,0,0,0,0,0,0,40,1,6,8,3,1,70,70,0,0,0,0,0,0,0,0,1
81902013.json,17,1,ACTIVE,0,0,20,1,2,6,0,0,1,0,0,-1,45,1,6,6,1,1,160,160,0,0,0,0,0,0,0,0,39,2,6,9,3,1,70,70,0,0,0,0,0,0,0,0,1
81902013.json,18,1,ACTIVE,0,0,19,1,2,7,0,0,1,1,0,-1,45,1,6,6,1,1,130,130,0,0,0,0,0,0,0,0,39,2,6,8,3,1,70,70,0,0,0,0,0,0,0,0,1
81902013.json,19,1,ACTIVE,5,1,4,1,2,8,0,0,1,1,0,-1,45,1,6,6,1,1,130,130,0,0,0,0,0,0,0,0,39,2,6,7,3,1,70,70,0,0,0,0,0,0,0,0,1
81902013.json,20,1,ACTIVE,0,0,26,1,2,9,0,0,1,1,0,-1,45,1,6,6,1,1,130,130,0,0,0,0,0,0,0,0,37,3,6,7,5,1,70,70,0,0,0,0,0,0,0,0,1
81902013.json,21,1,ACTIVE,0,0,4,1,2,10,0,1,1,1,0,-1,45,1,6,6,1,1,130,130,0,0,0,0,0,0,0,0,37,3,6,6,5,1,70,70,1,0,0,0,0,0,0,0,1
81902013.json,22,0,ACTIVE,0,0,9,0,3,1,0,0,0,0,0,-1,44,1,6,7,1,1,110,130,0,0,0,0,0,0,0,0,37,3,6,6,5,1,70,70,1,0,0,0,0,0,0,0,0
81902013.json,23,0,ACTIVE,0,0,8,0,3,2,0,0,0,0,0,-1,44,1,6,6,1,1,110,130,0,0,0,0,0,0,0,0,37,3,6,6,5,1,70,70,1,0,0,0,0,0,0,0,0
81902013.json,24,0,ACTIVE,0,0,6,0,3,3,0,0,0,0,0,-1,44,1,6,5,1,1,110,130,0,0,0,0,0,0,0,0,37,3,6,6,5,1,70,70,1,0,0,0,0,0,0,0,0
81902013.json,25,0,ACTIVE,0,0,4,0,3,4,0,1,0,0,0,-1,44,1,6,4,1,1,110,130,0,0,0,0,0,0,0,0,37,3,6,6,5,1,70,70,1,0,0,0,0,0,0,0,0
81902013.json,26,0,ACTIVE,3,1,1,0,3,5,0,1,0,0,1,-1,44,1,6,4,1,1,110,130,0,0,0,0,0,0,0,0,37,3,6,6,5,1,70,70,1,0,0,0,0,0,0,0,0
81902013.json,27,0,ACTIVE,0,0,4,0,3,6,0,1,0,0,1,-1,44,1,6,4,1,1,430,430,3,1,1,0,0,0,0,0,37,3,6,6,5,1,70,70,1,0,0,0,0,0,0,0,0
81902013.json,28,0,ACTIVE,7,1,6,0,3,7,0,1,0,0,1,-1,44,1,6,4,1,1,430,430,3,1,1,0,0,0,0,0,37,5,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0
81902013.json,29,1,ACTIVE,4,1,5,1,3,8,0,1,0,0,1,-1,44,1,5,5,1,1,430,430,3,1,1,0,0,0,0,0,37,5,6,6,5,0,0,0,0,0,0,0,0,0,0,0,1
81902013.json,30,1,ACTIVE,0,0,23,1,4,1,0,0,0,0,0,-1,44,2,5,5,1,1,430,430,0,1,0,0,0,0,0,0,36,5,6,7,4,1,70,70,0,0,0,0,0,0,0,0,1
81902013.json,31,1,ACTIVE,0,0,19,1,4,2,0,0,0,0,0,-1,44,2,5,5,1,1,430,430,0,1,0,0,0,0,0,0,36,5,6,6,4,1,330,330,0,0,1,0,0,0,0,0,1
81902013.json,32,1,ACTIVE,0,0,5,1,4,3,0,1,0,0,0,-1,44,2,5,5,1,1,430,430,0,1,0,0,0,0,0,0,36,5,6,5,4,1,330,330,1,0,1,0,0,0,0,0,1
81902013.json,33,1,ACTIVE,0,0,4,1,4,4,0,1,0,0,0,-1,44,2,5,5,1,1,430,430,0,1,0,0,0,0,0,0,36,5,6,4,4,1,330,330,1,0,1,0,0,0,0,0,1
81902013.json,34,1,ACTIVE,0,0,3,1,4,5,0,1,1,0,0,-1,44,2,5,5,1,1,430,430,0,1,0,0,0,0,0,0,31,6,6,8,4,1,330,330,1,0,1,0,0,0,0,0,1
81902013.json,35,1,ACTIVE,7,1,2,1,4,6,0,1,1,0,0,-1,44,2,5,5,1,1,430,430,0,1,0,0,0,0,0,0,31,6,6,7,4,1,330,330,1,0,1,0,0,0,0,0,1
81902013.json,36,1,ACTIVE,0,0,5,1,4,7,0,1,1,0,0,-1,44,2,5,5,1,1,430,430,0,1,0,0,0,0,0,0,30,7,6,8,4,1,330,330,1,0,1,0,0,0,0,0,1
81902013.json,37,1,ACTIVE,0,0,2,1,4,8,0,1,1,0,0,-1,44,2,5,5,1,1,430,430,0,1,0,0,0,0,0,0,30,7,6,7,4,1,330,330,1,0,1,0,0,0,0,0,1
81902013.json,38,1,ACTIVE,15,1,1,1,4,9,0,1,1,0,0,-1,44,2,5,5,1,1,310,430,0,1,0,0,0,0,0,0,30,7,6,7,4,1,330,330,1,0,1,0,0,0,0,0,1
81902013.json,39,0,ACTIVE,0,0,5,0,5,1,0,0,0,0,0,-1,43,2,5,6,1,1,310,430,0,1,0,0,0,0,0,0,30,7,6,7,4,1,330,330,1,0,0,0,0,0,0,0,0
81902013.json,40,0,ACTIVE,5,1,1,0,5,2,0,0,0,0,0,-1,43,2,5,5,1,1,310,430,0,1,0,0,0,0,0,0,30,7,6,7,4,1,330,330,1,0,0,0,0,0,0,0,0
81902013.json,41,0,ACTIVE,0,0,4,0,5,3,0,0,0,0,0,-1,42,3,5,5,2,1,310,430,0,1,0,0,0,0,0,0,30,7,6,7,4,1,330,330,1,0,0,0,0,0,0,0,0
81902013.json,42,0,ACTIVE,19,1,2,0,5,4,0,0,1,0,0,-1,42,3,5,4,2,1,310,430,0,1,0,0,0,0,0,0,30,7,6,7,4,1,330,330,1,0,0,0,0,0,0,0,0
81902013.json,43,0,ACTIVE,18,1,1,0,5,5,0,0,1,0,0,-1,42,3,5,4,2,1,310,430,0,1,0,0,0,0,0,0,30,7,6,7,4,1,330,330,1,0,0,0,0,0,0,0,0
81902013.json,44,0,ACTIVE,0,0,1,0,5,6,0,0,1,0,0,-1,41,4,5,4,2,1,310,430,0,1,0,0,0,0,0,0,30,7,6,7,4,1,330,330,1,0,0,0,0,0,0,0,0
81902013.json,45,1,ACTIVE,0,0,16,1,6,1,0,0,0,0,0,-1,41,4,5,4,2,1,310,430,0,1,0,0,0,0,0,0,29,7,6,8,4,1,330,330,1,0,0,0,0,0,0,0,1
81902013.json,46,1,ACTIVE,0,0,6,1,6,2,0,1,0,0,0,-1,41,4,5,4,2,1,310,430,0,1,0,0,0,0,0,0,29,7,6,7,4,1,330,330,1,0,0,0,0,0,0,0,1
81902013.json,47,1,ACTIVE,0,0,2,1,6,4,0,1,1,0,0,-1,41,4,5,4,2,1,310,430,0,1,0,0,0,0,0,0,29,8,6,6,4,1,330,330,1,0,0,0,0,0,0,0,1
81902013.json,48,1,ACTIVE,15,1,2,1,6,5,0,1,1,0,0,-1,41,4,5,4,2,1,190,430,0,1,0,0,0,0,0,0,29,8,6,6,4,1,330,330,1,0,0,0,0,0,0,0,1
81902013.json,49,0,ACTIVE,0,0,4,0,7,1,0,0,0,0,0,-1,40,4,5,5,2,1,190,430,0,1,0,0,0,0,0,0,29,8,6,6,4,1,330,330,1,0,0,0,0,0,0,0,0
81902013.json,50,0,ACTIVE,17,1,1,0,7,2,0,0,1,0,0,-1,40,4,5,4,2,1,190,430,0,1,0,0,0,0,0,0,29,8,6,6,4,1,330,330,1,0,0,0,0,0,0,0,0
81902013.json,51,0,ACTIVE,0,0,1,0,7,3,0,0,1,0,0,-1,40,5,5,4,2,1,430,430,0,1,0,0,0,0,0,0,29,8,6,6,4,1,330,330,1,0,0,0,0,0,0,0,0
81902013.json,52,1,ACTIVE,0,0,15,1,8,1,0,0,0,0,0,-1,40,5,5,4,2,1,430,430,0,1,0,0,0,0,0,0,28,8,6,7,4,1,330,330,1,0,0,0,0,0,0,0,1
81902013.json,53,1,ACTIVE,0,0,5,1,8,2,0,1,0,0,0,-1,40,5,5,4,2,1,430,430,0,1,0,0,0,0,0,0,28,8,6,6,4,1,330,330,1,0,0,0,0,0,0,0,1
81902013.json,54,1,ACTIVE,7,1,1,1,8,3,0,1,1,0,0,-1,40,5,5,4,2,1,430,430,0,1,0,0,0,0,0,0,28,8,6,5,4,1,330,330,1,0,0,0,0,0,0,0,1
81902013.json,55,1,ACTIVE,7,1,7,1,8,4,0,1,1,0,0,-1,40,5,5,4,2,1,430,430,0,1,0,0,0,0,0,0,27,8,6,6,4,1,330,330,1,0,0,0,0,0,0,0,1
81902013.json,56,1,ACTIVE,0,0,2,1,8,5,0,1,1,0,0,-1,40,5,5,4,2,1,430,430,0,1,0,0,0,0,0,0,26,9,6,7,4,1,330,330,1,0,0,0,0,0,0,0,1
81902013.json,57,1,ACTIVE,15,1,2,1,8,6,0,1,1,0,0,-1,40,5,5,4,2,1,310,430,0,1,0,0,0,0,0,0,26,9,6,7,4,1,330,330,1,0,0,0,0,0,0,0,1
81902013.json,58,1,ACTIVE,7,1,6,1,8,7,0,1,1,0,0,-1,40,6,5,4,1,1,310,430,0,1,0,0,0,0,0,0,26,9,6,7,4,1,330,330,1,0,0,0,0,0,0,0,1
81902013.json,59,0,ACTIVE,0,0,5,0,9,1,0,0,0,0,0,-1,39,6,5,5,1,1,310,430,0,1,0,0,0,0,0,0,26,9,5,8,4,1,330,330,1,0,0,0,0,0,0,0,0
81902013.json,60,0,ACTIVE,7,1,1,0,9,2,0,0,0,0,0,-1,39,6,5,4,1,1,310,430,0,1,0,0,0,0,0,0,26,9,5,8,4,1,330,330,1,0,0,0,0,0,0,0,0
81902013.json,61,0,ACTIVE,0,0,4,0,9,3,0,0,0,0,0,-1,39,6,5,5,1,1,310,430,0,1,0,0,0,0,0,0,26,9,5,8,4,1,330,330,1,0,0,0,0,0,0,0,0
81902013.json,62,0,ACTIVE,17,1,1,0,9,4,0,0,1,0,0,-1,39,6,5,4,1,1,310,430,0,1,0,0,0,0,0,0,26,9,5,8,4,1,330,330,1,0,0,0,0,0,0,0,0
81902013.json,63,0,ACTIVE,0,0,1,0,9,5,0,0,1,0,0,-1,39,7,5,4,1,1,430,430,0,1,0,0,0,0,0,0,26,9,5,8,4,1,330,330,1,0,0,0,0,0,0,0,0
